workload_id,timestamp_s,workload_class,priority,cpu_request,memory_request_gb,network_request_mbps,storage_request_gb,estimated_duration_s,latency_budget_ms,energy_sensitivity,edge_locality,semantic_description,stress_regime
workload-000000,38.99082,TC,3,5.1551,18.3142,239.5292,8.5259,3.05218,317.0351,0.7631,0.1407,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=normal; cpu=5.16; memory_gb=18.31; latency_budget_ms=317.0; energy_sensitivity=0.76; edge_locality=0.14,normal
workload-002124,36938.27742,TX,2,2.8674,7.5963,455.5785,2.0008,0.43064,105.2002,0.4724,0.6657,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=2.87; memory_gb=7.60; latency_budget_ms=105.2; energy_sensitivity=0.47; edge_locality=0.67,high-contention
workload-002125,36987.38882,HB,2,4.7637,10.3203,92.0088,3.0996,1.14723,235.6634,0.5709,0.6646,hybrid microservice chain with variable compute and latency demand; priority=2; regime=high-contention; cpu=4.76; memory_gb=10.32; latency_budget_ms=235.7; energy_sensitivity=0.57; edge_locality=0.66,high-contention
workload-002126,36988.49719,LS,2,0.6699,4.4192,391.2803,1.9792,0.22064,47.6477,0.4524,0.8041,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=0.67; memory_gb=4.42; latency_budget_ms=47.6; energy_sensitivity=0.45; edge_locality=0.80,high-contention
workload-002127,37037.46016,TX,2,3.6673,7.7949,434.2253,0.8479,0.62401,102.8464,0.3737,0.5321,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=3.67; memory_gb=7.79; latency_budget_ms=102.8; energy_sensitivity=0.37; edge_locality=0.53,high-contention
workload-002128,37064.65594,TC,2,4.1494,16.7766,660.4273,13.2288,1.89031,249.438,0.761,0.2483,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=high-contention; cpu=4.15; memory_gb=16.78; latency_budget_ms=249.4; energy_sensitivity=0.76; edge_locality=0.25,high-contention
workload-002129,37073.71464,TC,3,3.1872,5.8653,502.7667,14.7747,1.41173,273.3921,0.7413,0.0509,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=3.19; memory_gb=5.87; latency_budget_ms=273.4; energy_sensitivity=0.74; edge_locality=0.05,high-contention
workload-002130,37076.9867,HB,2,6.4333,6.2677,810.7845,3.5714,1.96995,223.5114,0.4625,0.6804,hybrid microservice chain with variable compute and latency demand; priority=2; regime=high-contention; cpu=6.43; memory_gb=6.27; latency_budget_ms=223.5; energy_sensitivity=0.46; edge_locality=0.68,high-contention
workload-002131,37112.38252,TC,3,7.1237,14.6973,235.7105,6.7397,2.31916,320.1722,0.8522,0.0028,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=7.12; memory_gb=14.70; latency_budget_ms=320.2; energy_sensitivity=0.85; edge_locality=0.00,high-contention
workload-002132,37114.78235,HB,3,3.7805,4.5039,580.5007,5.036,0.44485,149.5661,0.4951,0.4456,hybrid microservice chain with variable compute and latency demand; priority=3; regime=high-contention; cpu=3.78; memory_gb=4.50; latency_budget_ms=149.6; energy_sensitivity=0.50; edge_locality=0.45,high-contention
workload-002133,37121.25714,TX,2,3.1164,2.0319,260.4524,2.1472,0.36837,88.2727,0.2465,0.4971,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=3.12; memory_gb=2.03; latency_budget_ms=88.3; energy_sensitivity=0.25; edge_locality=0.50,high-contention
workload-002134,37122.2415,TC,3,7.1665,18.9826,259.0817,8.6395,4.43149,303.6538,0.835,0.1755,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=7.17; memory_gb=18.98; latency_budget_ms=303.7; energy_sensitivity=0.83; edge_locality=0.18,high-contention
workload-002135,37125.52041,LS,2,1.205,3.0764,526.0187,1.9534,0.14162,59.084,0.6169,0.9011,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=1.20; memory_gb=3.08; latency_budget_ms=59.1; energy_sensitivity=0.62; edge_locality=0.90,high-contention
workload-002136,37129.36573,HB,2,5.5761,6.2912,648.3956,3.2903,1.27856,147.7119,0.7383,0.7404,hybrid microservice chain with variable compute and latency demand; priority=2; regime=high-contention; cpu=5.58; memory_gb=6.29; latency_budget_ms=147.7; energy_sensitivity=0.74; edge_locality=0.74,high-contention
workload-002137,37142.86339,TC,3,4.5352,5.9851,422.4292,3.5285,1.55162,280.557,0.9195,0.2073,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=4.54; memory_gb=5.99; latency_budget_ms=280.6; energy_sensitivity=0.92; edge_locality=0.21,high-contention
workload-002138,37177.67561,TC,2,7.2631,10.8636,982.3222,19.6228,2.75185,282.4827,0.9228,0.2632,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=high-contention; cpu=7.26; memory_gb=10.86; latency_budget_ms=282.5; energy_sensitivity=0.92; edge_locality=0.26,high-contention
workload-002139,37184.03715,TX,2,2.3469,3.4714,94.4335,1.7041,0.31999,84.4454,0.2982,0.68,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=2.35; memory_gb=3.47; latency_budget_ms=84.4; energy_sensitivity=0.30; edge_locality=0.68,high-contention
workload-002140,37189.9882,LS,2,1.1349,3.9372,580.1402,1.4401,0.2792,39.8609,0.5328,0.8124,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=1.13; memory_gb=3.94; latency_budget_ms=39.9; energy_sensitivity=0.53; edge_locality=0.81,high-contention
workload-002141,37196.74151,TX,2,1.6699,5.4696,356.4933,3.4377,0.70132,114.1657,0.2375,0.4797,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=1.67; memory_gb=5.47; latency_budget_ms=114.2; energy_sensitivity=0.24; edge_locality=0.48,high-contention
workload-002142,37197.1995,HB,3,4.0231,14.4813,163.8342,1.8791,1.91028,190.2466,0.6675,0.714,hybrid microservice chain with variable compute and latency demand; priority=3; regime=high-contention; cpu=4.02; memory_gb=14.48; latency_budget_ms=190.2; energy_sensitivity=0.67; edge_locality=0.71,high-contention
workload-002143,37203.38637,LS,3,2.8176,2.1081,412.2879,0.6694,0.23166,56.7802,0.5835,0.8259,latency-sensitive stream requiring edge locality and rapid response; priority=3; regime=high-contention; cpu=2.82; memory_gb=2.11; latency_budget_ms=56.8; energy_sensitivity=0.58; edge_locality=0.83,high-contention
workload-002144,37206.90622,LS,2,2.6364,1.2655,376.7872,1.2082,0.10654,51.5367,0.4127,0.8142,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=2.64; memory_gb=1.27; latency_budget_ms=51.5; energy_sensitivity=0.41; edge_locality=0.81,high-contention
workload-002145,37251.46206,LS,2,1.4408,1.5384,405.5936,1.2321,0.24155,38.9734,0.5094,0.9525,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=1.44; memory_gb=1.54; latency_budget_ms=39.0; energy_sensitivity=0.51; edge_locality=0.95,high-contention
workload-002146,37266.71297,LS,1,2.1538,0.6578,348.5998,0.9839,0.45949,48.9076,0.4366,0.9813,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=high-contention; cpu=2.15; memory_gb=0.66; latency_budget_ms=48.9; energy_sensitivity=0.44; edge_locality=0.98,high-contention
workload-002147,37271.32858,HB,2,3.771,13.2729,453.8135,5.9404,1.28814,219.1915,0.8746,0.5272,hybrid microservice chain with variable compute and latency demand; priority=2; regime=high-contention; cpu=3.77; memory_gb=13.27; latency_budget_ms=219.2; energy_sensitivity=0.87; edge_locality=0.53,high-contention
workload-002148,37277.93773,TX,2,1.8191,7.0704,222.9134,3.2148,0.45375,76.0141,0.258,0.5079,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=1.82; memory_gb=7.07; latency_budget_ms=76.0; energy_sensitivity=0.26; edge_locality=0.51,high-contention
workload-002149,37283.17939,TC,1,4.9719,17.4671,930.7055,14.3521,4.03456,230.7015,0.8851,0.1358,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=high-contention; cpu=4.97; memory_gb=17.47; latency_budget_ms=230.7; energy_sensitivity=0.89; edge_locality=0.14,high-contention
workload-002150,37292.95326,HB,1,5.8396,3.5907,167.7801,8.1119,1.99159,203.8601,0.508,0.2289,hybrid microservice chain with variable compute and latency demand; priority=1; regime=high-contention; cpu=5.84; memory_gb=3.59; latency_budget_ms=203.9; energy_sensitivity=0.51; edge_locality=0.23,high-contention
workload-002151,37294.57074,HB,1,4.4496,8.0735,506.2372,3.471,2.30062,109.8561,0.8187,0.4376,hybrid microservice chain with variable compute and latency demand; priority=1; regime=high-contention; cpu=4.45; memory_gb=8.07; latency_budget_ms=109.9; energy_sensitivity=0.82; edge_locality=0.44,high-contention
workload-002152,37307.8534,LS,3,1.4529,1.7616,240.6412,0.4747,0.48966,52.9829,0.3955,0.8959,latency-sensitive stream requiring edge locality and rapid response; priority=3; regime=high-contention; cpu=1.45; memory_gb=1.76; latency_budget_ms=53.0; energy_sensitivity=0.40; edge_locality=0.90,high-contention
workload-002153,37321.5329,LS,2,1.3579,1.3404,313.7959,0.4406,0.12254,56.0744,0.6125,0.8352,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=1.36; memory_gb=1.34; latency_budget_ms=56.1; energy_sensitivity=0.61; edge_locality=0.84,high-contention
workload-002154,37352.74075,TC,1,8.2331,21.626,985.0224,4.0434,4.23891,275.5163,0.8045,0.0712,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=high-contention; cpu=8.23; memory_gb=21.63; latency_budget_ms=275.5; energy_sensitivity=0.80; edge_locality=0.07,high-contention
workload-002155,37369.89519,TX,3,3.1826,2.1676,371.7763,3.4568,0.57022,112.0926,0.2595,0.5135,transactional service requiring stable latency and low jitter; priority=3; regime=high-contention; cpu=3.18; memory_gb=2.17; latency_budget_ms=112.1; energy_sensitivity=0.26; edge_locality=0.51,high-contention
workload-002156,37370.3757,LS,1,2.3732,3.2158,579.3403,1.8167,0.30283,51.8201,0.6399,0.7503,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=high-contention; cpu=2.37; memory_gb=3.22; latency_budget_ms=51.8; energy_sensitivity=0.64; edge_locality=0.75,high-contention
workload-002157,37411.76616,LS,2,2.9141,0.6907,245.1414,1.119,0.41389,53.0474,0.5806,0.7664,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=2.91; memory_gb=0.69; latency_budget_ms=53.0; energy_sensitivity=0.58; edge_locality=0.77,high-contention
workload-002158,37424.22078,HB,1,5.6618,12.4764,245.6484,8.1423,2.66569,237.6455,0.721,0.3112,hybrid microservice chain with variable compute and latency demand; priority=1; regime=high-contention; cpu=5.66; memory_gb=12.48; latency_budget_ms=237.6; energy_sensitivity=0.72; edge_locality=0.31,high-contention
workload-002159,37453.11254,HB,1,1.2632,14.508,330.1401,1.1858,2.62255,251.5004,0.3819,0.3984,hybrid microservice chain with variable compute and latency demand; priority=1; regime=high-contention; cpu=1.26; memory_gb=14.51; latency_budget_ms=251.5; energy_sensitivity=0.38; edge_locality=0.40,high-contention
workload-002160,37477.78133,LS,3,2.4397,2.6543,416.9474,1.2137,0.14432,57.4142,0.4758,0.9217,latency-sensitive stream requiring edge locality and rapid response; priority=3; regime=high-contention; cpu=2.44; memory_gb=2.65; latency_budget_ms=57.4; energy_sensitivity=0.48; edge_locality=0.92,high-contention
workload-002161,37481.72206,LS,2,2.0766,5.5078,369.5639,1.9471,0.22644,43.1388,0.5739,0.8512,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=2.08; memory_gb=5.51; latency_budget_ms=43.1; energy_sensitivity=0.57; edge_locality=0.85,high-contention
workload-002162,37481.91103,HB,2,5.3289,7.5985,747.2934,2.4364,1.47922,81.1251,0.8507,0.241,hybrid microservice chain with variable compute and latency demand; priority=2; regime=high-contention; cpu=5.33; memory_gb=7.60; latency_budget_ms=81.1; energy_sensitivity=0.85; edge_locality=0.24,high-contention
workload-002163,37507.46651,LS,1,1.2454,1.8588,331.5471,1.2617,0.42459,58.6165,0.5611,0.9445,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=high-contention; cpu=1.25; memory_gb=1.86; latency_budget_ms=58.6; energy_sensitivity=0.56; edge_locality=0.94,high-contention
workload-002164,37541.32532,LS,2,1.4251,2.2792,154.7664,1.3794,0.42823,54.0836,0.3968,0.7703,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=1.43; memory_gb=2.28; latency_budget_ms=54.1; energy_sensitivity=0.40; edge_locality=0.77,high-contention
workload-002165,37573.40145,LS,2,2.2431,4.1831,510.1216,0.5965,0.20307,44.9015,0.4159,0.7558,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=2.24; memory_gb=4.18; latency_budget_ms=44.9; energy_sensitivity=0.42; edge_locality=0.76,high-contention
workload-002166,37577.15584,LS,2,2.0083,2.5905,279.9561,1.4609,0.19089,38.1131,0.445,0.8676,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=2.01; memory_gb=2.59; latency_budget_ms=38.1; energy_sensitivity=0.45; edge_locality=0.87,high-contention
workload-002167,37582.15834,TC,3,3.0986,5.881,284.2367,8.521,3.86382,242.903,0.9746,0.2346,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=3.10; memory_gb=5.88; latency_budget_ms=242.9; energy_sensitivity=0.97; edge_locality=0.23,high-contention
workload-002168,37584.77005,TX,2,3.051,7.6126,404.6468,2.3706,0.63611,94.6191,0.3665,0.4029,transactional service requiring stable latency and low jitter; priority=2; regime=high-contention; cpu=3.05; memory_gb=7.61; latency_budget_ms=94.6; energy_sensitivity=0.37; edge_locality=0.40,high-contention
workload-002169,37592.84669,TX,1,3.6097,6.3382,303.624,1.9801,0.50735,81.0261,0.4095,0.3193,transactional service requiring stable latency and low jitter; priority=1; regime=high-contention; cpu=3.61; memory_gb=6.34; latency_budget_ms=81.0; energy_sensitivity=0.41; edge_locality=0.32,high-contention
workload-002170,37646.47315,HB,2,2.1076,10.6913,412.0005,1.9147,2.01428,149.733,0.6464,0.7727,hybrid microservice chain with variable compute and latency demand; priority=2; regime=high-contention; cpu=2.11; memory_gb=10.69; latency_budget_ms=149.7; energy_sensitivity=0.65; edge_locality=0.77,high-contention
workload-002171,37681.34874,TC,3,4.1564,20.249,828.5579,4.2996,3.37477,235.2311,0.906,0.2176,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=4.16; memory_gb=20.25; latency_budget_ms=235.2; energy_sensitivity=0.91; edge_locality=0.22,high-contention
workload-002172,37704.63106,TC,3,4.881,11.1563,657.9807,8.4947,3.64746,286.702,0.9418,0.3373,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=high-contention; cpu=4.88; memory_gb=11.16; latency_budget_ms=286.7; energy_sensitivity=0.94; edge_locality=0.34,high-contention
workload-002173,37707.79121,LS,2,1.4644,4.9307,132.5705,0.6926,0.31429,44.9016,0.4681,0.9919,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=high-contention; cpu=1.46; memory_gb=4.93; latency_budget_ms=44.9; energy_sensitivity=0.47; edge_locality=0.99,high-contention
workload-002174,37708.15121,TC,2,4.714,9.8802,780.6595,18.8773,1.33533,242.2663,0.7358,0.1025,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=high-contention; cpu=4.71; memory_gb=9.88; latency_budget_ms=242.3; energy_sensitivity=0.74; edge_locality=0.10,high-contention
workload-002175,37729.33685,TC,2,5.2443,13.9184,821.8971,9.5698,3.83542,337.2335,0.9164,0.0905,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=high-contention; cpu=5.24; memory_gb=13.92; latency_budget_ms=337.2; energy_sensitivity=0.92; edge_locality=0.09,high-contention
workload-002176,37797.34649,LS,3,1.3776,4.8111,198.125,1.6419,0.28791,51.146,0.4209,0.8556,latency-sensitive stream requiring edge locality and rapid response; priority=3; regime=high-contention; cpu=1.38; memory_gb=4.81; latency_budget_ms=51.1; energy_sensitivity=0.42; edge_locality=0.86,high-contention
workload-002177,37798.50169,LS,1,1.6552,2.188,103.9712,1.3245,0.27916,59.0603,0.382,0.916,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=high-contention; cpu=1.66; memory_gb=2.19; latency_budget_ms=59.1; energy_sensitivity=0.38; edge_locality=0.92,high-contention
